edition,year,noc,country_name,gold,silver,bronze,total_medals,iso3,gdp_per_capita,population,gni_per_capita,hdi,eurostat_recreation_pct_gdp,wvs_country,wvs_interpersonal_trust,wvs_confidence_govt,wvs_confidence_parties,wvs_national_pride,wvs_sport_org_membership,ess_social_trust,ess_trust_parliament,ess_trust_legal,ess_news_politics,host,log_population,log_gdp_per_capita,prev_total_medals,prev_gold,prev2_total_medals,prev3_total_medals,medal_trend,rolling_mean_medals,log_prev_total,gdp_growth_rate,athletes_sent,athletes_sent_prev,athletes_sent_trend,medals_per_athlete,first_year,years_experience,upcoming_host
1984 Summer Olympics,1984,BEL,Belgium,1,1,2,4,BEL,8457.26880316374,9855372.0,8860.0,0.814,,,,,,,,4.81121099947118,4.993802816901408,4.38751345532831,,0,16.10352734666042,9.042899798464264,1.0,1.0,6.0,2.0,-5.0,3.0,0.6931471805599453,-0.3425631906025256,64.0,61.0,3.0,0.015625,1960.0,24.0,0
1988 Summer Olympics,1988,BEL,Belgium,0,0,2,2,BEL,16391.093827791,9901664.0,17010.0,0.814,,,,,,,,4.81121099947118,4.993802816901408,4.38751345532831,,0,16.108213482782023,9.704554413901317,4.0,1.0,1.0,6.0,3.0,3.6666666666666665,1.6094379124341003,0.9381072316939163,61.0,64.0,-3.0,0.06557377049180328,1960.0,28.0,0
1992 Summer Olympics,1992,BEL,Belgium,0,1,2,3,BEL,23372.619171015,10045158.0,23170.0,0.814,,,,,,,,4.81121099947118,4.993802816901408,4.38751345532831,,0,16.122601384876432,10.059363279514262,2.0,0.0,4.0,1.0,-2.0,2.3333333333333335,1.0986122886681098,0.42593407228179414,68.0,61.0,7.0,0.029411764705882353,1960.0,32.0,0
1996 Summer Olympics,1996,BEL,Belgium,2,2,2,6,BEL,27489.5551770488,10156637.0,28550.0,0.884,0.8,,,,,,,4.81121099947118,4.993802816901408,4.38751345532831,,0,16.13363803984149,10.221597776555537,3.0,0.0,2.0,4.0,1.0,3.0,1.3862943611198906,0.1761435453985969,61.0,68.0,-7.0,0.04918032786885246,1960.0,36.0,0
2000 Summer Olympics,2000,BEL,Belgium,0,2,3,5,BEL,23098.8865077401,10251250.0,25890.0,0.884,0.9,,,,,,,4.81121099947118,4.993802816901408,4.38751345532831,,0,16.142910304881834,10.04758298341297,6.0,2.0,3.0,2.0,3.0,3.6666666666666665,1.9459101490553132,-0.15972134292571227,68.0,61.0,7.0,0.08823529411764706,1960.0,40.0,0
2004 Summer Olympics,2004,BEL,Belgium,1,0,2,3,BEL,35429.4077933344,10421137.0,32910.0,0.884,1.3,,,,,,,4.794481981981982,4.681792073520965,4.830316742081448,,0,16.159346801378007,10.475325707624902,5.0,0.0,6.0,3.0,-1.0,4.666666666666667,1.791759469228055,0.5338145317724525,52.0,68.0,-16.0,0.09615384615384616,1960.0,44.0,0
2008 Summer Olympics,2008,BEL,Belgium,2,0,0,2,BEL,48303.397956286,10709973.0,46570.0,0.913,1.2,,,,,,,5.1318931210915295,4.57183908045977,4.944095835710211,,0,16.186686014783263,10.78527789049098,3.0,1.0,5.0,6.0,-2.0,4.666666666666667,1.3862943611198906,0.36337017649427583,100.0,52.0,48.0,0.03,1960.0,48.0,0
2012 Summer Olympics,2012,BEL,Belgium,0,1,2,3,BEL,44874.1709182123,11106932.0,47170.0,0.913,1.4,,,,,,,5.096308186195826,5.019407008086254,4.92274678111588,,0,16.223080065899136,10.711639934545717,2.0,2.0,3.0,5.0,-1.0,3.3333333333333335,1.0986122886681098,-0.07099349493336071,115.0,100.0,15.0,0.017391304347826087,1960.0,52.0,0
2016 Summer Olympics,2016,BEL,Belgium,2,2,2,6,BEL,41854.5498296444,11331422.0,43240.0,0.924,1.3,,,,,,,5.246319365798414,4.7911899313501145,5.322342239909039,35.19434372733865,0,16.24309022088116,10.641979679542203,3.0,0.0,2.0,3.0,1.0,2.6666666666666665,1.3862943611198906,-0.06729084965316612,106.0,115.0,-9.0,0.02830188679245283,1960.0,56.0,0
2020 Summer Olympics,2020,BEL,Belgium,3,1,3,7,BEL,45906.2875805246,11538604.0,46330.0,0.93,1.3,,,,,,,5.520895522388059,4.819560272934041,5.432858214553638,34.7788844621514,0,16.261208927855034,10.734379154263413,6.0,2.0,3.0,2.0,3.0,3.6666666666666665,1.9459101490553132,0.09680519244315144,125.0,106.0,19.0,0.048,1960.0,60.0,0
2024 Summer Olympics,2024,BEL,Belgium,3,1,6,10,BEL,56614.5679499036,11858610.0,55290.0,0.942,1.2,,,,,,,5.544256120527307,4.684345047923323,5.444022770398482,35.166666666666664,0,16.288564828317693,10.944039278489813,7.0,3.0,6.0,3.0,1.0,5.333333333333333,2.0794415416798357,0.23326391511392663,177.0,125.0,52.0,0.03954802259887006,1960.0,64.0,0
2020 Summer Olympics,2020,BUR,Burkina Faso,0,0,1,1,BFA,825.237038782475,21478690.0,770.0,0.446,,,,,,,,,,,,0,16.88257188533831,6.716881704244037,,,,,,,,,7.0,,,,2020.0,0.0,0
1960 Summer Olympics,1960,BUL,Bulgaria,1,3,3,7,BGR,,7867374.0,,0.698,,,,,,,,3.3435003631082063,2.178358208955224,2.448598130841121,,0,15.87823501964704,,,,,,,,,,109.0,,,,1960.0,0.0,0
1964 Summer Olympics,1964,BUL,Bulgaria,3,5,2,10,BGR,,8144340.0,,0.698,,,,,,,,3.3435003631082063,2.178358208955224,2.448598130841121,,0,15.912833888212168,,7.0,1.0,,,,7.0,2.0794415416798357,,66.0,109.0,-43.0,0.10606060606060606,1960.0,4.0,0
1968 Summer Olympics,1968,BUL,Bulgaria,2,4,3,9,BGR,,8369603.0,,0.698,,,,,,,,3.3435003631082063,2.178358208955224,2.448598130841121,,0,15.94011712951846,,10.0,3.0,7.0,,3.0,8.5,2.3978952727983707,,114.0,66.0,48.0,0.08771929824561403,1960.0,8.0,0
1972 Summer Olympics,1972,BUL,Bulgaria,6,10,5,21,BGR,,8576200.0,,0.698,,,,,,,,3.3435003631082063,2.178358208955224,2.448598130841121,,0,15.964501599518066,,9.0,2.0,10.0,7.0,-1.0,8.666666666666666,2.302585092994046,,140.0,114.0,26.0,0.06428571428571428,1960.0,12.0,0
1976 Summer Olympics,1976,BUL,Bulgaria,6,9,7,22,BGR,,8758599.0,,0.698,,,,,,,,3.3435003631082063,2.178358208955224,2.448598130841121,,0,15.985546632788822,,21.0,6.0,9.0,10.0,12.0,13.333333333333334,3.091042453358316,,158.0,140.0,18.0,0.13291139240506328,1960.0,16.0,0
1980 Summer Olympics,1980,BUL,Bulgaria,8,16,17,41,BGR,2238.80295786574,8861535.0,,0.698,,,,,,,,3.3435003631082063,2.178358208955224,2.448598130841121,,0,15.997230670986712,7.714143175741408,22.0,6.0,21.0,9.0,1.0,17.333333333333332,3.1354942159291497,,282.0,158.0,124.0,0.07801418439716312,1960.0,20.0,0
1988 Summer Olympics,1988,BUL,Bulgaria,10,12,13,35,BGR,2511.39306259489,8981446.0,3110.0,0.698,,,,,,,,3.3435003631082063,2.178358208955224,2.448598130841121,,0,16.010671563154855,7.82899098931025,41.0,8.0,22.0,21.0,19.0,28.0,3.7376696182833684,0.12175707726820728,172.0,282.0,-110.0,0.23837209302325582,1960.0,28.0,0
1992 Summer Olympics,1992,BUL,Bulgaria,3,7,6,16,BGR,1007.34454544881,8540164.0,1140.0,0.698,,,,,,,,3.3435003631082063,2.178358208955224,2.448598130841121,,0,15.960290886421198,6.916065201188377,35.0,10.0,41.0,22.0,-6.0,32.666666666666664,3.58351893845611,-0.5,138.0,172.0,-34.0,0.2536231884057971,1960.0,32.0,0
1996 Summer Olympics,1996,BUL,Bulgaria,3,7,5,15,BGR,1470.19259250682,8362826.0,1590.0,0.723,0.3,,,,,,,3.3435003631082063,2.178358208955224,2.448598130841121,,0,15.939307085793127,7.293828638276634,16.0,3.0,35.0,41.0,-19.0,30.666666666666668,2.833213344056216,0.45947342361574384,111.0,138.0,-27.0,0.14414414414414414,1960.0,36.0,0
2000 Summer Olympics,2000,BUL,Bulgaria,5,6,2,13,BGR,1621.26210738992,8170172.0,1660.0,0.723,0.9,,,,,,,3.3435003631082063,2.178358208955224,2.448598130841121,,0,15.916000641642597,7.39157681680517,15.0,3.0,16.0,35.0,-1.0,22.0,2.772588722239781,0.10275491500437495,91.0,111.0,-20.0,0.16483516483516483,1960.0,40.0,0
2004 Summer Olympics,2004,BUL,Bulgaria,2,1,9,12,BGR,3389.68743360274,7716860.0,3060.0,0.723,0.8,,,,,,,3.3435003631082063,2.178358208955224,2.448598130841121,,0,15.85891823309662,8.128787962590518,13.0,5.0,15.0,16.0,-2.0,14.666666666666666,2.6390573296152584,1.0,96.0,91.0,5.0,0.13541666666666666,1960.0,44.0,0
2008 Summer Olympics,2008,BUL,Bulgaria,1,1,3,5,BGR,7271.30338858025,7492561.0,6070.0,0.79,0.8,,,,,,,3.4261851015801352,1.884401114206128,2.229357798165138,,0,15.829421353080326,8.89182835508885,12.0,2.0,13.0,15.0,-1.0,13.333333333333334,2.5649493574615367,1.0,70.0,96.0,-26.0,0.17142857142857143,1960.0,48.0,0
2012 Summer Olympics,2012,BUL,Bulgaria,0,2,1,3,BGR,7431.95789508871,7305888.0,7490.0,0.79,0.8,,,,,,,3.3198037466547725,2.070377184912604,2.2478753541076486,,0,15.80419129322989,8.91367916011739,5.0,1.0,12.0,13.0,-7.0,10.0,1.791759469228055,0.022094320360882103,63.0,70.0,-7.0,0.07936507936507936,1960.0,52.0,0
2016 Summer Olympics,2016,BUL,Bulgaria,0,1,2,3,BGR,7822.49923292968,6894139.0,7630.0,0.809,0.7,,,,,,,3.4918490917559386,2.485391140433553,2.9861641221374047,44.09414990859232,0,15.746182333366534,8.964887205695156,3.0,0.0,5.0,12.0,-2.0,6.666666666666667,1.3862943611198906,0.05254891690103003,51.0,63.0,-12.0,0.058823529411764705,1960.0,56.0,0
2020 Summer Olympics,2020,BUL,Bulgaria,3,1,2,6,BGR,10760.211975413,6550696.0,10090.0,0.802,0.8,,,,,,,3.506637168141593,2.337049424005946,2.8970149253731345,34.48743386243386,0,15.695082014163797,9.28370346449286,3.0,0.0,3.0,5.0,0.0,3.6666666666666665,1.3862943611198906,0.37554656830347666,42.0,51.0,-9.0,0.07142857142857142,1960.0,60.0,0
2024 Summer Olympics,2024,BUL,Bulgaria,3,1,3,7,BGR,17596.0173663521,6441421.0,15370.0,0.799,,,,,,,,3.732198835647112,2.4918772563176894,3.915137614678899,39.4424778761062,0,15.678259881159574,9.775484698844046,6.0,3.0,3.0,3.0,3.0,4.0,1.9459101490553132,0.6352853834625993,46.0,42.0,4.0,0.13043478260869565,1960.0,64.0,0
1964 Summer Olympics,1964,BAH,The Bahamas,1,0,0,1,BHS,1883.44386022276,141528.0,1660.0,,,,,,,,,,,,,0,11.860259922063129,7.541388021986327,,,,,,,,,11.0,,,,1964.0,0.0,0
1992 Summer Olympics,1992,BAH,The Bahamas,0,0,1,1,BHS,10873.4047501635,285927.0,10750.0,,,,,,,,,,,,,0,12.56349530985633,9.294167118841687,1.0,1.0,,,,1.0,0.6931471805599453,1.0,14.0,11.0,3.0,0.07142857142857142,1964.0,28.0,0
1996 Summer Olympics,1996,BAH,The Bahamas,0,1,0,1,BHS,11783.797197226,306268.0,14770.0,,,,,,,,,,,,,0,12.632219079732948,9.374565606671123,1.0,0.0,1.0,,0.0,1.0,0.6931471805599453,0.08372652982027651,27.0,14.0,13.0,0.037037037037037035,1964.0,32.0,0
2000 Summer Olympics,2000,BAH,The Bahamas,2,0,1,3,BHS,24940.0775086078,323835.0,23880.0,,,,,,,,,,,,,0,12.687992493786243,10.124271422334754,1.0,0.0,1.0,1.0,0.0,1.0,0.6931471805599453,1.0,25.0,27.0,-2.0,0.04,1964.0,36.0,0
2004 Summer Olympics,2004,BAH,The Bahamas,1,0,1,2,BHS,26650.2934234303,339782.0,27470.0,,,,,,,,,,,,,0,12.73606245753938,10.190592962128475,3.0,2.0,1.0,1.0,2.0,1.6666666666666667,1.3862943611198906,0.06857299919105042,23.0,25.0,-2.0,0.13043478260869565,1964.0,40.0,0
2008 Summer Olympics,2008,BAH,The Bahamas,0,1,1,2,BHS,29392.3824416397,358120.0,29660.0,,,,,,,,,,,,,0,12.788626197104296,10.28852484097183,2.0,1.0,3.0,1.0,-1.0,2.0,1.0986122886681098,0.10289151322433931,25.0,23.0,2.0,0.08,1964.0,44.0,0
2012 Summer Olympics,2012,BAH,The Bahamas,1,0,0,1,BHS,28552.0242683151,375469.0,27910.0,,,,,,,,,,,,,0,12.835933853519307,10.25951813831175,2.0,0.0,2.0,3.0,0.0,2.3333333333333335,1.0986122886681098,-0.028591019288524144,21.0,25.0,-4.0,0.09523809523809523,1964.0,48.0,0
2016 Summer Olympics,2016,BAH,The Bahamas,1,0,1,2,BHS,30616.5363157284,388055.0,27820.0,,,,,,,,,,,,,0,12.868904938087761,10.329328206004918,1.0,1.0,2.0,2.0,-1.0,1.6666666666666667,0.6931471805599453,0.07230702902225894,29.0,21.0,8.0,0.034482758620689655,1964.0,52.0,0
2020 Summer Olympics,2020,BAH,The Bahamas,2,0,0,2,BHS,26178.7537607708,395863.0,25180.0,,,,,,,,,,,,,0,12.888825996906103,10.17274163379593,2.0,1.0,1.0,2.0,1.0,1.6666666666666667,1.0986122886681098,-0.14494724384213942,16.0,29.0,-13.0,0.125,1964.0,56.0,0
1996 Summer Olympics,1996,BLR,Belarus,1,6,8,15,BLR,1427.26896385327,10159569.0,1450.0,0.708,,,,,,,,,,,,0,16.133926676384327,7.264218475201193,,,,,,,,,157.0,,,,1996.0,0.0,0
2000 Summer Olympics,2000,BLR,Belarus,3,3,11,17,BLR,1276.2880341,9979610.0,1380.0,0.708,,,,,,,,,,,,0,16.116054669572076,7.152494385884596,15.0,1.0,,,,15.0,2.772588722239781,-0.10578309595246793,139.0,157.0,-18.0,0.1079136690647482,1996.0,4.0,0
2004 Summer Olympics,2004,BLR,Belarus,2,5,6,13,BLR,2378.33700470129,9730146.0,2170.0,0.708,,,,,,,,,,,,0,16.090739561961733,7.774577158404603,17.0,3.0,15.0,,2.0,16.0,2.8903717578961645,0.8634798267762667,153.0,139.0,14.0,0.1111111111111111,1996.0,8.0,0
2008 Summer Olympics,2008,BLR,Belarus,3,4,7,14,BLR,6376.17569162063,9527985.0,5470.0,0.79,,,,,,,,,,,,0,16.06974392066271,8.76048059676226,13.0,2.0,17.0,15.0,-4.0,15.0,2.6390573296152584,1.0,180.0,153.0,27.0,0.07222222222222222,1996.0,12.0,0
2012 Summer Olympics,2012,BLR,Belarus,2,5,3,10,BLR,6953.21591683101,9446836.0,6630.0,0.79,,,,,,,,,,,,0,16.061190534447658,8.847103361385615,14.0,3.0,13.0,17.0,1.0,14.666666666666666,2.70805020110221,0.0904994236543244,166.0,180.0,-14.0,0.08433734939759036,1996.0,16.0,0
2016 Summer Olympics,2016,BLR,Belarus,1,4,4,9,BLR,5039.77560949445,9469379.0,5640.0,0.809,,,,,,,,,,,,0,16.06357399311405,8.525315239998152,10.0,2.0,14.0,13.0,-4.0,12.333333333333334,2.3978952727983707,-0.2751878167201556,123.0,166.0,-43.0,0.08130081300813008,1996.0,20.0,0
2020 Summer Olympics,2020,BLR,Belarus,1,3,3,7,BLR,6542.85579976768,9379952.0,6410.0,0.8,,,,,,,,,,,,0,16.054085310308874,8.786281842551974,9.0,1.0,10.0,14.0,-1.0,11.0,2.302585092994046,0.2982434748566132,105.0,123.0,-18.0,0.08571428571428572,1996.0,24.0,0
1976 Summer Olympics,1976,BER,Bermuda,0,0,1,1,BMU,7259.91355008457,53210.0,,,,,,,,,,,,,,0,10.882020420873696,8.890260933247472,,,,,,,,,20.0,,,,1976.0,0.0,0
2020 Summer Olympics,2020,BER,Bermuda,1,0,0,1,BMU,106976.546239632,64382.0,110960.0,,,,,,,,,,,,,0,11.07260490208959,11.580374243195084,1.0,0.0,,,,1.0,0.6931471805599453,1.0,2.0,20.0,-18.0,0.5,1976.0,44.0,0
1960 Summer Olympics,1960,BRA,Brazil,0,0,2,2,BRA,235.266009502589,72388126.0,,0.62,,BRA,1.9335260115606936,3.290116279069768,3.530399536768964,2.2536106296938185,1.7263411693791442,,,,,0,18.097552852195125,5.464958329168226,,,,,,,,,76.0,,,,1960.0,0.0,0
1964 Summer Olympics,1964,BRA,Brazil,0,0,1,1,BRA,257.259726897671,81488595.0,270.0,0.62,,BRA,1.9335260115606936,3.290116279069768,3.530399536768964,2.2536106296938185,1.7263411693791442,,,,,0,18.215973642040115,5.553965771947455,2.0,0.0,,,,2.0,1.0986122886681098,0.09348446654738685,69.0,76.0,-7.0,0.028985507246376812,1960.0,4.0,0
1968 Summer Olympics,1968,BRA,Brazil,0,1,2,3,BRA,373.925432639683,90741240.0,370.0,0.62,,BRA,1.9335260115606936,3.290116279069768,3.530399536768964,2.2536106296938185,1.7263411693791442,,,,,0,18.323522508544745,5.926727159903686,1.0,0.0,2.0,,-1.0,1.5,0.6931471805599453,0.45349385676840726,85.0,69.0,16.0,0.011764705882352941,1960.0,8.0,0
1972 Summer Olympics,1972,BRA,Brazil,0,0,2,2,BRA,583.492034946156,100146797.0,590.0,0.62,,BRA,1.9335260115606936,3.290116279069768,3.530399536768964,2.2536106296938185,1.7263411693791442,,,,,0,18.422147647523047,6.370743153695503,3.0,0.0,1.0,2.0,2.0,2.0,1.3862943611198906,0.5604502502733286,85.0,85.0,0.0,0.03529411764705882,1960.0,12.0,0
1976 Summer Olympics,1976,BRA,Brazil,0,0,2,2,BRA,1389.74952306555,110213349.0,1400.0,0.62,,BRA,1.9335260115606936,3.290116279069768,3.530399536768964,2.2536106296938185,1.7263411693791442,,,,,0,18.517928590721503,7.23759810602207,2.0,0.0,3.0,1.0,-1.0,2.0,1.0986122886681098,1.0,80.0,85.0,-5.0,0.025,1960.0,16.0,0
1980 Summer Olympics,1980,BRA,Brazil,2,0,2,4,BRA,1958.57159232662,121207461.0,2170.0,0.62,,BRA,1.9335260115606936,3.290116279069768,3.530399536768964,2.2536106296938185,1.7263411693791442,,,,,0,18.613014197361043,7.58048115298993,2.0,0.0,2.0,3.0,0.0,2.3333333333333335,1.0986122886681098,0.4092982654934436,107.0,80.0,27.0,0.018691588785046728,1960.0,20.0,0
1984 Summer Olympics,1984,BRA,Brazil,1,5,2,8,BRA,1419.73154606978,132658864.0,1680.0,0.62,,BRA,1.9335260115606936,3.290116279069768,3.530399536768964,2.2536106296938185,1.7263411693791442,,,,,0,18.703291466318767,7.258927191227684,4.0,2.0,2.0,2.0,2.0,2.6666666666666665,1.6094379124341003,-0.27511889193529193,149.0,107.0,42.0,0.026845637583892617,1960.0,24.0,0
1988 Summer Olympics,1988,BRA,Brazil,1,2,3,6,BRA,2140.65027561164,143826357.0,2300.0,0.62,,BRA,1.9335260115606936,3.290116279069768,3.530399536768964,2.2536106296938185,1.7263411693791442,,,,,0,18.784117282699302,7.669331967655116,8.0,1.0,4.0,2.0,4.0,4.666666666666667,2.1972245773362196,0.5077852440044512,168.0,149.0,19.0,0.047619047619047616,1960.0,28.0,0
1992 Summer Olympics,1992,BRA,Brazil,2,1,0,3,BRA,2127.29083011489,154275079.0,2340.0,0.62,,BRA,1.9335260115606936,3.290116279069768,3.530399536768964,2.2536106296938185,1.7263411693791442,,,,,0,18.8542478007258,7.663074509410348,6.0,1.0,8.0,4.0,-2.0,6.0,1.9459101490553132,-0.0062408351560055975,193.0,168.0,25.0,0.031088082901554404,1960.0,32.0,0
1996 Summer Olympics,1996,BRA,Brazil,3,3,9,15,BRA,5179.13052009976,164202549.0,4420.0,0.668,,BRA,1.9335260115606936,3.290116279069768,3.530399536768964,2.2536106296938185,1.7263411693791442,,,,,0,18.91661128470367,8.552585531866548,3.0,2.0,6.0,8.0,-3.0,5.666666666666667,1.3862943611198906,1.0,229.0,193.0,36.0,0.013100436681222707,1960.0,36.0,0
2000 Summer Olympics,2000,BRA,Brazil,0,6,6,12,BRA,3766.54786339835,174018282.0,3950.0,0.668,,BRA,1.9335260115606936,3.290116279069768,3.530399536768964,2.2536106296938185,1.7263411693791442,,,,,0,18.974670926371484,8.234179634706177,15.0,3.0,3.0,6.0,12.0,8.0,2.772588722239781,-0.272745135736452,210.0,229.0,-19.0,0.07142857142857142,1960.0,40.0,0
2004 Summer Olympics,2004,BRA,Brazil,5,2,3,10,BRA,3663.82262497811,182675143.0,3370.0,0.668,,BRA,1.9335260115606936,3.290116279069768,3.530399536768964,2.2536106296938185,1.7263411693791442,,,,,0,19.02321996392645,8.206535216144971,12.0,0.0,15.0,3.0,-3.0,10.0,2.5649493574615367,-0.027273047401966788,248.0,210.0,38.0,0.04838709677419355,1960.0,44.0,0
2008 Summer Olympics,2008,BRA,Brazil,3,4,10,17,BRA,8908.33338467948,190367302.0,7680.0,0.722,,BRA,1.9335260115606936,3.290116279069768,3.530399536768964,2.2536106296938185,1.7263411693791442,,,,,0,19.064465937633432,9.094854701131668,10.0,5.0,12.0,15.0,-2.0,12.333333333333334,2.3978952727983707,1.0,276.0,248.0,28.0,0.036231884057971016,1960.0,48.0,0
2012 Summer Olympics,2012,BRA,Brazil,3,5,9,17,BRA,12521.7238454434,196876111.0,12460.0,0.722,,BRA,1.9335260115606936,3.290116279069768,3.530399536768964,2.2536106296938185,1.7263411693791442,,,,,0,19.098085215782188,9.435300180531652,17.0,3.0,10.0,12.0,7.0,13.0,2.8903717578961645,0.4056191326402552,260.0,276.0,-16.0,0.06538461538461539,1960.0,52.0,1
2016 Summer Olympics,2016,BRA,Brazil,7,6,6,19,BRA,8836.28546025694,203218114.0,9050.0,0.752,,BRA,1.9335260115606936,3.290116279069768,3.530399536768964,2.2536106296938185,1.7263411693791442,,,,,1,19.129790418317146,9.086735033843052,17.0,3.0,17.0,10.0,0.0,14.666666666666666,2.8903717578961645,-0.29432356364635637,475.0,260.0,215.0,0.035789473684210524,1960.0,56.0,0
2020 Summer Olympics,2020,BRA,Brazil,7,6,8,21,BRA,7074.19407495707,208660842.0,8080.0,0.758,,BRA,1.9335260115606936,3.290116279069768,3.530399536768964,2.2536106296938185,1.7263411693791442,,,,,0,19.156220731061115,8.864350153224551,19.0,7.0,17.0,17.0,2.0,17.666666666666668,2.995732273553991,-0.19941539838490374,316.0,475.0,-159.0,0.060126582278481014,1960.0,60.0,0
2024 Summer Olympics,2024,BRA,Brazil,3,7,10,20,BRA,10310.5488778166,211998573.0,9930.0,0.76,,BRA,1.9335260115606936,3.290116279069768,3.530399536768964,2.2536106296938185,1.7263411693791442,,,,,0,19.17209010619857,9.24101979635958,21.0,7.0,19.0,17.0,2.0,19.0,3.091042453358316,0.4574874209793529,290.0,316.0,-26.0,0.07241379310344828,1960.0,64.0,0
2000 Summer Olympics,2000,BAR,Barbados,0,0,1,1,BRB,11674.6736471764,262063.0,11170.0,0.76,,,,,,,,,,,,0,12.476344027722162,9.365262780844802,,,,,,,,,18.0,,,,2000.0,0.0,0
2012 Summer Olympics,2012,BRN,Bahrain,1,0,0,1,BRN,46968.5971164922,405557.0,41690.0,0.825,,,,,,,,,,,,0,12.913019175601551,10.757255801519749,,,,,,,,,12.0,,,,2012.0,0.0,0
2016 Summer Olympics,2016,BRN,Bahrain,1,1,0,2,BRN,26663.2972950602,427564.0,32570.0,0.832,,,,,,,,,,,,0,12.965861602584637,10.191080769605144,1.0,1.0,,,,1.0,0.6931471805599453,-0.43231650651754616,34.0,12.0,22.0,0.029411764705882353,2012.0,4.0,0
2020 Summer Olympics,2020,BRN,Bahrain,0,1,0,1,BRN,26834.3592233943,447404.0,30810.0,0.827,,,,,,,,,,,,0,13.011219503657436,10.197475670897122,2.0,1.0,1.0,,1.0,1.5,1.0986122886681098,0.006415632936958238,33.0,34.0,-1.0,0.06060606060606061,2012.0,8.0,0
2024 Summer Olympics,2024,BRN,Bahrain,2,1,1,4,BRN,33153.4738913513,462721.0,36020.0,0.823,,,,,,,,,,,,0,13.044881720771468,10.408932945522983,1.0,0.0,2.0,1.0,-1.0,1.3333333333333333,0.6931471805599453,0.23548595348786905,14.0,33.0,-19.0,0.07142857142857142,2012.0,12.0,0
2012 Summer Olympics,2012,BOT,Botswana,0,1,0,1,BWA,6595.53845015424,2108617.0,6910.0,0.652,,,,,,,,,,,,0,14.561543314558246,8.794300313178857,,,,,,,,,4.0,,,,2012.0,0.0,0
2020 Summer Olympics,2020,BOT,Botswana,0,0,1,1,BWA,6323.2974967659,2365894.0,6600.0,0.701,,,,,,,,,,,,0,14.67666694383748,8.75215423972225,1.0,0.0,,,,1.0,0.6931471805599453,-0.04127653192317815,13.0,4.0,9.0,0.07692307692307693,2012.0,8.0,0
2024 Summer Olympics,2024,BOT,Botswana,1,1,0,2,BWA,7695.75319445165,2521139.0,7750.0,0.708,,,,,,,,,,,,0,14.740221738146573,8.948553855858682,1.0,0.0,1.0,,0.0,1.0,0.6931471805599453,0.21704746588116453,14.0,13.0,1.0,0.07142857142857142,2012.0,12.0,0
1960 Summer Olympics,1960,CAN,Canada,0,1,0,1,CAN,2264.94849658191,17909356.0,,0.861,,CAN,1.5049776007964162,2.5868591338974616,2.9243404678944747,2.943504230960677,1.339223494275759,,,,,0,16.700833871661537,7.725748712548497,,,,,,,,,85.0,,,,1960.0,0.0,0
1964 Summer Olympics,1964,CAN,Canada,1,2,1,4,CAN,2561.63849088572,19325000.0,2520.0,0.861,,CAN,1.5049776007964162,2.5868591338974616,2.9243404678944747,2.943504230960677,1.339223494275759,,,,,0,16.7769102041842,7.848792667209969,1.0,0.0,,,,1.0,0.6931471805599453,0.13099193855911162,119.0,85.0,34.0,0.008403361344537815,1960.0,4.0,0
1968 Summer Olympics,1968,CAN,Canada,1,3,1,5,CAN,3473.23722551871,20744000.0,3430.0,0.861,,CAN,1.5049776007964162,2.5868591338974616,2.9243404678944747,2.943504230960677,1.339223494275759,,,,,0,16.847767654407345,8.153130230456632,4.0,1.0,1.0,,3.0,2.5,1.6094379124341003,0.3558654891689237,139.0,119.0,20.0,0.02877697841726619,1960.0,8.0,0
1972 Summer Olympics,1972,CAN,Canada,0,2,3,5,CAN,5106.73708049128,22218463.0,5010.0,0.861,,CAN,1.5049776007964162,2.5868591338974616,2.9243404678944747,2.943504230960677,1.339223494275759,,,,,0,16.916434212873693,8.538511743723404,5.0,1.0,4.0,1.0,1.0,3.3333333333333335,1.791759469228055,0.47031047662706515,214.0,139.0,75.0,0.02336448598130841,1960.0,12.0,1
