edition,year,noc,country_name,gold,silver,bronze,total_medals,iso3,gdp_per_capita,population,gni_per_capita,hdi,eurostat_recreation_pct_gdp,wvs_country,wvs_interpersonal_trust,wvs_confidence_govt,wvs_confidence_parties,wvs_national_pride,wvs_sport_org_membership,ess_social_trust,ess_trust_parliament,ess_trust_legal,ess_news_politics
1960 Summer Olympics,1960,WIF,West Indies Federation,0,0,2,2,,146.39297675606,819316105.0,,,,,,,,,,,,,
1960 Summer Olympics,1960,WIF,West Indies Federation,0,0,2,2,,146.39297675606,1149653372.0,,,,,,,,,,,,,
1960 Summer Olympics,1960,ETH,Ethiopia,1,0,0,1,ETH,75.3396090705961,21376693.0,,0.286,,ETH,1.8809135399673735,2.1934156378600824,2.9891500904159134,2.8101059494702527,2.544995794785534,,,,
1960 Summer Olympics,1960,GRE,Greece,1,0,0,1,GRC,513.085862390915,8331725.0,,0.762,,GRC,1.9158249158249159,3.346316680779001,3.4352243861134633,2.578333333333333,2.240101095197978,3.640124902419984,4.794975688816856,6.288095238095238,
1960 Summer Olympics,1960,NOR,Norway,1,0,0,1,NOR,1451.2850779894,3581239.0,,0.845,,,,,,,,6.600687622789784,5.694581280788177,6.33037037037037,
1960 Summer Olympics,1960,CAN,Canada,0,1,0,1,CAN,2264.94849658191,17909356.0,,0.861,,CAN,1.5049776007964162,2.5868591338974616,2.9243404678944747,2.943504230960677,1.339223494275759,,,,
1960 Summer Olympics,1960,GHA,Ghana,0,1,0,1,GHA,174.858856531804,6961215.0,,0.445,,,,,,,,,,,
1960 Summer Olympics,1960,IND,India,0,1,0,1,IND,84.9328084793106,435990338.0,,0.434,,IND,1.8231414868105515,2.2123039806996383,2.701226993865031,3.3056379821958455,2.335846470185058,,,,
1960 Summer Olympics,1960,MAR,Morocco,0,1,0,1,MAR,174.784133911133,11624933.0,,0.448,,MAR,1.835,3.0175,3.0966666666666667,3.006666666666667,2.315,,,,
1960 Summer Olympics,1960,POR,Portugal,0,1,0,1,PRT,376.976430250874,8857716.0,,0.703,,,,,,,,4.00066401062417,4.319315751960086,4.261055634807418,
1960 Summer Olympics,1960,SGP,Singapore,0,1,0,1,SGP,428.056183371291,1646400.0,,0.78,,,,,,,,,,,
1960 Summer Olympics,1960,IRQ,Iraq,0,0,1,1,IRQ,218.917802531101,7022052.0,,0.497,,IRQ,1.887563884156729,3.274374460742019,3.5548780487804876,3.4340567612687813,2.6320754716981134,,,,
1960 Summer Olympics,1960,MEX,Mexico,0,0,1,1,MEX,355.075199563018,36724615.0,,0.666,,MEX,1.8970080552359034,3.3216340621403915,3.4931034482758623,2.577918343875791,2.45066358915176,,,,
1960 Summer Olympics,1960,ESP,Spain,0,0,1,1,ESP,407.96302786933,30455000.0,,0.762,,,,,,,,4.863849765258216,4.852624920936116,4.297280593325093,
1960 Summer Olympics,1960,VEN,Venezuela,0,0,1,1,VEN,939.197766577539,8160090.0,,0.657,,,,,,,,,,,
1964 Summer Olympics,1964,URS,Soviet Union,30,31,35,96,RUS,,125345000.0,,0.741,,RUS,1.7609065155807366,2.4773638968481375,2.866230677764566,2.746906636670416,2.433158201984822,3.833264033264033,3.2853992059991177,3.7381801962533454,
1964 Summer Olympics,1964,USA,United States,36,26,28,90,USA,3565.31443016356,191889000.0,3580.0,0.875,,USA,1.6026285272516427,2.9236138037999226,3.144690781796966,2.7394502516453736,1.4597432905484247,,,,
1964 Summer Olympics,1964,GER,Germany,10,22,18,50,DEU,1637.45522773672,75318337.0,1620.0,0.828,,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.612770339855818,4.34869109947644,5.574497574497575,
1964 Summer Olympics,1964,JPN,Japan,16,5,8,29,JPN,902.867721515126,96903000.0,860.0,0.846,,JPN,1.6440281030444965,2.64119066773934,2.823283082077052,2.5781954887218044,1.5846407927332782,,,,
1964 Summer Olympics,1964,ITA,Italy,10,10,7,27,ITA,1271.80119301518,51675350.0,1210.0,0.78,,,,,,,,4.543189368770764,4.832034632034632,5.561807331628303,
1964 Summer Olympics,1964,POL,Poland,7,6,10,23,POL,,31139450.0,,0.715,,,,,,,,3.715784453981879,3.4819217434373453,3.662202380952381,
1964 Summer Olympics,1964,HUN,Hungary,10,7,5,22,HUN,,10119835.0,,0.721,,,,,,,,4.079355608591886,5.001229256299939,5.106741573033708,
1964 Summer Olympics,1964,AUS,Australia,6,2,10,18,AUS,2134.48946124608,11167000.0,2110.0,0.864,,AUS,1.4598214285714286,2.8173719376391984,3.1181058495821725,2.991662034463591,1.2185761957730812,,,,
1964 Summer Olympics,1964,GBR,Great Britain,4,12,2,18,GBR,1748.2881176141,54000000.0,1970.0,0.804,,GBR,1.5329178028827426,3.0423465423465426,3.125098347757671,3.0455246913580245,1.2993827160493827,5.047340165934602,4.642821904292057,5.037893700787402,
1964 Summer Olympics,1964,FRA,France,1,8,6,15,FRA,1891.12061521027,49401492.0,1850.0,0.79,,,,,,,,4.4672897196261685,4.468474576271187,4.833667334669339,
1964 Summer Olympics,1964,TCH,Czechoslovakia,5,6,3,14,CZE,,9727804.0,,0.748,,CZE,1.6272040302267003,2.8493265993265995,3.0271186440677966,2.7577276524644945,2.0455696202531644,4.254275092936803,3.6559877955758964,3.7780320366132725,
1964 Summer Olympics,1964,ROU,Romania,2,4,6,12,ROU,,18919126.0,,0.709,,ROU,1.881260096930533,3.164154103852596,3.438902743142145,3.203225806451613,2.371152154793316,3.7937999060591827,3.8159806295399514,3.7754607177497577,
1964 Summer Olympics,1964,BUL,Bulgaria,3,5,2,10,BGR,,8144340.0,,0.698,,,,,,,,3.3435003631082063,2.178358208955224,2.4485981308411215,
1964 Summer Olympics,1964,NED,Netherlands,2,4,4,10,NLD,1668.33086114697,12127120.0,1550.0,0.847,,NLD,1.3879443585780527,2.870741482965932,3.0476431829700963,3.092085614733698,1.5601249349297241,5.708421498095641,5.1921754084264835,5.350794332331473,
1964 Summer Olympics,1964,SWE,Sweden,2,2,4,8,SWE,2961.02884624727,7661354.0,2860.0,0.808,,,,,,,,6.09442491210447,5.920408163265306,6.064881565396498,
1964 Summer Olympics,1964,TUR,Türkiye,2,3,1,6,TUR,354.365541117168,31543072.0,,0.598,,TUR,1.8573839662447258,2.1363636363636362,2.5038200339558574,2.819409282700422,2.40337224383917,3.006521739130435,6.3789592760181,6.42743312464428,
1964 Summer Olympics,1964,DEN,Denmark,2,1,3,6,DNK,2049.39724281483,4722072.0,1970.0,0.839,,,,,,,,6.992656875834446,6.183535762483131,7.130670277589709,
1964 Summer Olympics,1964,FIN,Finland,3,0,2,5,FIN,1725.60483489826,4548543.0,1620.0,0.811,,,,,,,,6.45995995995996,5.789180990899899,6.75050505050505,
1964 Summer Olympics,1964,NZL,New Zealand,3,0,2,5,NZL,2839.31554692453,2585400.0,2750.0,0.812,,NZL,1.4049751243781095,2.4485219164118246,2.90216271884655,3.22820763956905,1.2267839687194526,,,,
1964 Summer Olympics,1964,YUG,Yugoslavia,2,1,2,5,SRB,,6832855.0,,0.689,,SRB,1.8338192419825072,3.05424769703173,3.392378990731205,2.956813819577735,2.0981404958677685,3.745704467353952,3.933502538071066,3.8753154972236246,30.715510522213563
1964 Summer Olympics,1964,CAN,Canada,1,2,1,4,CAN,2561.63849088572,19325000.0,2520.0,0.861,,CAN,1.5049776007964162,2.5868591338974616,2.9243404678944747,2.943504230960677,1.339223494275759,,,,
1964 Summer Olympics,1964,SUI,Switzerland,1,2,1,4,CHE,2734.93009044177,5789228.0,2520.0,0.85,,,,,,,,5.652920962199313,5.746276322547509,6.14964964964965,
1964 Summer Olympics,1964,BEL,Belgium,2,0,1,3,BEL,1724.01894179056,9378113.0,1700.0,0.814,,,,,,,,4.81121099947118,4.993802816901408,4.38751345532831,
1964 Summer Olympics,1964,KOR,Republic of Korea,0,2,1,3,KOR,124.24136735879,27984155.0,140.0,0.731,,KOR,1.6706827309236947,2.52289156626506,2.9036144578313254,2.7132530120481926,2.1775100401606426,,,,
1964 Summer Olympics,1964,TTO,Trinidad and Tobago,0,1,2,3,TTO,779.766014894579,912963.0,800.0,0.656,,,,,,,,,,,
1964 Summer Olympics,1964,TUN,Tunisia,0,1,1,2,TUN,228.484793689273,4489869.0,200.0,0.566,,TUN,1.8575085324232081,3.404560810810811,3.5637130801687764,3.416943521594684,2.692236598890943,,,,
1964 Summer Olympics,1964,IRI,Islamic Republic of Iran,0,0,2,2,IRN,221.731727810865,24262859.0,220.0,0.613,,IRN,1.8516042780748663,2.584956346541303,2.70260989010989,3.1622162883845126,2.3410169491525425,,,,
1964 Summer Olympics,1964,ETH,Ethiopia,1,0,0,1,ETH,83.8368648270969,23666548.0,80.0,0.286,,ETH,1.8809135399673735,2.1934156378600824,2.9891500904159134,2.8101059494702527,2.544995794785534,,,,
1964 Summer Olympics,1964,IND,India,1,0,0,1,IND,117.856430772855,479229598.0,110.0,0.434,,IND,1.8231414868105515,2.2123039806996383,2.701226993865031,3.3056379821958455,2.335846470185058,,,,
1964 Summer Olympics,1964,BAH,The Bahamas,1,0,0,1,BHS,1883.44386022276,141528.0,1660.0,,,,,,,,,,,,
1964 Summer Olympics,1964,ARG,Argentina,0,1,0,1,ARG,1176.20086190313,21769453.0,1020.0,0.724,,ARG,1.7930672268907564,2.93502538071066,3.2577639751552794,2.5734265734265733,2.09853249475891,,,,
1964 Summer Olympics,1964,CUB,Cuba,0,1,0,1,CUB,,7866020.0,,0.684,,,,,,,,,,,
1964 Summer Olympics,1964,PAK,Pakistan,0,1,0,1,PAK,102.45976384531,50799999.0,100.0,0.394,,PAK,1.765032844871147,2.2907511497189574,2.7645833333333334,3.15489404641776,2.580681818181818,,,,
1964 Summer Olympics,1964,PHI,Philippines,0,1,0,1,PHL,188.153783582113,31643032.0,180.0,0.598,,PHL,1.9465329991645781,1.8833333333333333,2.3291666666666666,3.0183333333333335,2.4825,,,,
1964 Summer Olympics,1964,BRA,Brazil,0,0,1,1,BRA,257.259726897671,81488595.0,270.0,0.62,,BRA,1.9335260115606936,3.2901162790697676,3.5303995367689636,2.2536106296938185,1.7263411693791442,,,,
1964 Summer Olympics,1964,GHA,Ghana,0,0,1,1,GHA,224.968154393354,7695739.0,210.0,0.445,,,,,,,,,,,
1964 Summer Olympics,1964,IRL,Ireland,0,0,1,1,IRL,994.607331611746,2866550.0,1010.0,0.743,,,,,,,,5.46259842519685,4.43355229914098,5.12656328164082,
1964 Summer Olympics,1964,KEN,Kenya,0,0,1,1,KEN,111.300544823892,8973535.0,110.0,0.48,,KEN,1.904153354632588,2.5691318327974275,3.0707892595606183,2.9085850556438793,2.2716568544995797,,,,
1964 Summer Olympics,1964,MEX,Mexico,0,0,1,1,MEX,480.704214437745,41772049.0,450.0,0.666,,MEX,1.8970080552359034,3.3216340621403915,3.4931034482758623,2.577918343875791,2.45066358915176,,,,
1964 Summer Olympics,1964,NGR,Nigeria,0,0,1,1,NGA,113.297345671875,49012016.0,,0.488,,NGA,1.8731707317073172,2.691808596918086,2.8943948009748173,2.8868229587712206,2.5909863945578233,,,,
1964 Summer Olympics,1964,URU,Uruguay,0,0,1,1,URY,744.654270146069,2653180.0,670.0,0.702,,URY,1.8514056224899598,2.4974567650050865,2.9608247422680414,2.8927855711422845,1.9234800838574424,,,,
1968 Summer Olympics,1968,USA,United States,45,28,34,107,USA,4684.58840293763,200706000.0,4710.0,0.875,,USA,1.6026285272516427,2.9236138037999226,3.144690781796966,2.7394502516453736,1.4597432905484247,,,,
1968 Summer Olympics,1968,URS,Soviet Union,29,32,30,91,RUS,,128928000.0,,0.741,,RUS,1.7609065155807366,2.4773638968481375,2.866230677764566,2.746906636670416,2.433158201984822,3.833264033264033,3.2853992059991177,3.7381801962533454,
1968 Summer Olympics,1968,HUN,Hungary,10,10,12,32,HUN,476.434350138292,10255815.0,,0.721,,,,,,,,4.079355608591886,5.001229256299939,5.106741573033708,
1968 Summer Olympics,1968,FRG,West Germany,5,11,10,26,DEU,2025.08159465853,77294314.0,2080.0,0.828,,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.612770339855818,4.34869109947644,5.574497574497575,
1968 Summer Olympics,1968,JPN,Japan,11,7,7,25,JPN,1553.27139379996,101011000.0,1530.0,0.846,,JPN,1.6440281030444965,2.64119066773934,2.823283082077052,2.5781954887218044,1.5846407927332782,,,,
1968 Summer Olympics,1968,GDR,East Germany,9,9,7,25,DEU,2025.08159465853,77294314.0,2080.0,0.828,,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.612770339855818,4.34869109947644,5.574497574497575,
1968 Summer Olympics,1968,POL,Poland,5,2,11,18,POL,,32294655.0,,0.715,,,,,,,,3.715784453981879,3.4819217434373453,3.662202380952381,
1968 Summer Olympics,1968,AUS,Australia,5,7,5,17,AUS,2728.23426114901,12009000.0,2730.0,0.864,,AUS,1.4598214285714286,2.8173719376391984,3.1181058495821725,2.991662034463591,1.2185761957730812,,,,
1968 Summer Olympics,1968,ITA,Italy,3,4,9,16,ITA,1718.49646427147,53235750.0,1770.0,0.78,,,,,,,,4.543189368770764,4.832034632034632,5.561807331628303,
1968 Summer Olympics,1968,FRA,France,7,3,5,15,FRA,2518.15825593491,51112980.0,2540.0,0.79,,,,,,,,4.4672897196261685,4.468474576271187,4.833667334669339,
1968 Summer Olympics,1968,ROU,Romania,4,6,5,15,ROU,,19799831.0,,0.709,,ROU,1.881260096930533,3.164154103852596,3.438902743142145,3.203225806451613,2.371152154793316,3.7937999060591827,3.8159806295399514,3.7754607177497577,
1968 Summer Olympics,1968,TCH,Czechoslovakia,7,2,4,13,CZE,,9876346.0,,0.748,,CZE,1.6272040302267003,2.8493265993265995,3.0271186440677966,2.7577276524644945,2.0455696202531644,4.254275092936803,3.6559877955758964,3.7780320366132725,
1968 Summer Olympics,1968,GBR,Great Britain,5,5,3,13,GBR,1951.75859587532,55211700.0,2410.0,0.804,,GBR,1.5329178028827426,3.0423465423465426,3.125098347757671,3.0455246913580245,1.2993827160493827,5.047340165934602,4.642821904292057,5.037893700787402,
1968 Summer Olympics,1968,KEN,Kenya,3,4,2,9,KEN,128.654646882243,10518823.0,130.0,0.48,,KEN,1.904153354632588,2.5691318327974275,3.0707892595606183,2.9085850556438793,2.2716568544995797,,,,
1968 Summer Olympics,1968,MEX,Mexico,3,3,3,9,MEX,615.922912128842,47668303.0,620.0,0.666,,MEX,1.8970080552359034,3.3216340621403915,3.4931034482758623,2.577918343875791,2.45066358915176,,,,
1968 Summer Olympics,1968,BUL,Bulgaria,2,4,3,9,BGR,,8369603.0,,0.698,,,,,,,,3.3435003631082063,2.178358208955224,2.4485981308411215,
1968 Summer Olympics,1968,YUG,Yugoslavia,3,3,2,8,SRB,,7007586.0,,0.689,,SRB,1.8338192419825072,3.05424769703173,3.392378990731205,2.956813819577735,2.0981404958677685,3.745704467353952,3.933502538071066,3.8753154972236246,30.715510522213563
1968 Summer Olympics,1968,DEN,Denmark,1,4,3,8,DNK,2776.13544525805,4864883.0,2870.0,0.839,,,,,,,,6.992656875834446,6.183535762483131,7.130670277589709,
1968 Summer Olympics,1968,NED,Netherlands,3,3,1,7,NLD,2364.3594192663,12729721.0,2370.0,0.847,,NLD,1.3879443585780527,2.870741482965932,3.0476431829700963,3.092085614733698,1.5601249349297241,5.708421498095641,5.1921754084264835,5.350794332331473,
1968 Summer Olympics,1968,IRI,Islamic Republic of Iran,2,1,2,5,IRN,314.285456656503,27437391.0,320.0,0.613,,IRN,1.8516042780748663,2.584956346541303,2.70260989010989,3.1622162883845126,2.3410169491525425,,,,
1968 Summer Olympics,1968,CAN,Canada,1,3,1,5,CAN,3473.23722551871,20744000.0,3430.0,0.861,,CAN,1.5049776007964162,2.5868591338974616,2.9243404678944747,2.943504230960677,1.339223494275759,,,,
1968 Summer Olympics,1968,SUI,Switzerland,0,1,4,5,CHE,3413.49358157003,6067714.0,3270.0,0.85,,,,,,,,5.652920962199313,5.746276322547509,6.14964964964965,
1968 Summer Olympics,1968,SWE,Sweden,2,1,1,4,SWE,3953.08297234501,7912273.0,3940.0,0.808,,,,,,,,6.09442491210447,5.920408163265306,6.064881565396498,
1968 Summer Olympics,1968,FIN,Finland,1,2,1,4,FIN,1927.29380452918,4626469.0,2080.0,0.811,,,,,,,,6.45995995995996,5.789180990899899,6.75050505050505,
1968 Summer Olympics,1968,CUB,Cuba,0,4,0,4,CUB,,8509522.0,,0.684,,,,,,,,,,,
1968 Summer Olympics,1968,AUT,Austria,0,2,2,4,AUT,1685.66211669148,7415403.0,1710.0,0.823,,,,,,,,5.0682122157824345,5.0572868927589365,6.0885675553547225,
1968 Summer Olympics,1968,MGL,Mongolia,0,1,3,4,MNG,,1229930.0,,0.579,,,,,,,,,,,
1968 Summer Olympics,1968,NZL,New Zealand,1,0,2,3,NZL,1902.42182426883,2748100.0,2100.0,0.812,,NZL,1.4049751243781095,2.4485219164118246,2.90216271884655,3.22820763956905,1.2267839687194526,,,,
1968 Summer Olympics,1968,BRA,Brazil,0,1,2,3,BRA,373.925432639683,90741240.0,370.0,0.62,,BRA,1.9335260115606936,3.2901162790697676,3.5303995367689636,2.2536106296938185,1.7263411693791442,,,,
1968 Summer Olympics,1968,TUR,Türkiye,2,0,0,2,TUR,501.12130904111,34921684.0,490.0,0.598,,TUR,1.8573839662447258,2.1363636363636362,2.5038200339558574,2.819409282700422,2.40337224383917,3.006521739130435,6.3789592760181,6.42743312464428,
1968 Summer Olympics,1968,ETH,Ethiopia,1,1,0,2,ETH,99.4743651000667,26337930.0,100.0,0.286,,ETH,1.8809135399673735,2.1934156378600824,2.9891500904159134,2.8101059494702527,2.544995794785534,,,,
1968 Summer Olympics,1968,NOR,Norway,1,1,0,2,NOR,2679.71300438189,3816486.0,2660.0,0.845,,,,,,,,6.600687622789784,5.694581280788177,6.33037037037037,
1968 Summer Olympics,1968,TUN,Tunisia,1,0,1,2,TUN,248.91225549272,4879899.0,240.0,0.566,,TUN,1.8575085324232081,3.404560810810811,3.5637130801687764,3.416943521594684,2.692236598890943,,,,
1968 Summer Olympics,1968,BEL,Belgium,0,1,1,2,BEL,2251.31575906782,9618756.0,2310.0,0.814,,,,,,,,4.81121099947118,4.993802816901408,4.38751345532831,
1968 Summer Olympics,1968,KOR,Republic of Korea,0,1,1,2,KOR,199.982134957643,30838302.0,190.0,0.731,,KOR,1.6706827309236947,2.52289156626506,2.9036144578313254,2.7132530120481926,2.1775100401606426,,,,
1968 Summer Olympics,1968,UGA,Uganda,0,1,1,2,UGA,106.851228104531,9708632.0,,0.329,,,,,,,,,,,
1968 Summer Olympics,1968,ARG,Argentina,0,0,2,2,ARG,1141.95211617341,23150583.0,1210.0,0.724,,ARG,1.7930672268907564,2.93502538071066,3.2577639751552794,2.5734265734265733,2.09853249475891,,,,
1968 Summer Olympics,1968,PAK,Pakistan,1,0,0,1,PAK,141.558306459346,56810507.0,140.0,0.394,,PAK,1.765032844871147,2.2907511497189574,2.7645833333333334,3.15489404641776,2.580681818181818,,,,
1968 Summer Olympics,1968,VEN,Venezuela,1,0,0,1,VEN,938.015078662499,10697530.0,900.0,0.657,,,,,,,,,,,
1968 Summer Olympics,1968,CMR,Cameroon,0,1,0,1,CMR,170.782666507465,6125863.0,140.0,0.44,,,,,,,,,,,
1968 Summer Olympics,1968,JAM,Jamaica,0,1,0,1,JAM,591.045817173244,1833765.0,620.0,0.664,,,,,,,,,,,
1968 Summer Olympics,1968,GRE,Greece,0,0,1,1,GRC,1138.38219032671,8740765.0,1200.0,0.762,,GRC,1.9158249158249159,3.346316680779001,3.4352243861134633,2.578333333333333,2.240101095197978,3.640124902419984,4.794975688816856,6.288095238095238,
1968 Summer Olympics,1968,IND,India,0,0,1,1,IND,101.556802521195,522716889.0,100.0,0.434,,IND,1.8231414868105515,2.2123039806996383,2.701226993865031,3.3056379821958455,2.335846470185058,,,,
1972 Summer Olympics,1972,URS,Soviet Union,50,27,22,99,RUS,,131909000.0,,0.741,,RUS,1.7609065155807366,2.4773638968481375,2.866230677764566,2.746906636670416,2.433158201984822,3.833264033264033,3.2853992059991177,3.7381801962533454,
1972 Summer Olympics,1972,USA,United States,33,31,30,94,USA,6094.01798986165,209896000.0,6280.0,0.875,,USA,1.6026285272516427,2.9236138037999226,3.144690781796966,2.7394502516453736,1.4597432905484247,,,,
1972 Summer Olympics,1972,GDR,East Germany,20,23,23,66,DEU,3823.94032602696,78688452.0,3610.0,0.828,,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.612770339855818,4.34869109947644,5.574497574497575,
1972 Summer Olympics,1972,FRG,West Germany,13,11,16,40,DEU,3823.94032602696,78688452.0,3610.0,0.828,,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.612770339855818,4.34869109947644,5.574497574497575,
1972 Summer Olympics,1972,HUN,Hungary,6,13,16,35,HUN,709.652502602719,10398489.0,710.0,0.721,,,,,,,,4.079355608591886,5.001229256299939,5.106741573033708,
1972 Summer Olympics,1972,JPN,Japan,13,8,8,29,JPN,3031.43860570759,107188000.0,2760.0,0.846,,JPN,1.6440281030444965,2.64119066773934,2.823283082077052,2.5781954887218044,1.5846407927332782,,,,
1972 Summer Olympics,1972,POL,Poland,7,5,9,21,POL,,33055650.0,,0.715,,,,,,,,3.715784453981879,3.4819217434373453,3.662202380952381,
1972 Summer Olympics,1972,BUL,Bulgaria,6,10,5,21,BGR,,8576200.0,,0.698,,,,,,,,3.3435003631082063,2.178358208955224,2.4485981308411215,
1972 Summer Olympics,1972,ITA,Italy,5,3,10,18,ITA,2677.29372999774,54381345.0,2620.0,0.78,,,,,,,,4.543189368770764,4.832034632034632,5.561807331628303,
1972 Summer Olympics,1972,GBR,Great Britain,4,5,9,18,GBR,3030.43251411977,56086065.0,3190.0,0.804,,GBR,1.5329178028827426,3.0423465423465426,3.125098347757671,3.0455246913580245,1.2993827160493827,5.047340165934602,4.642821904292057,5.037893700787402,
1972 Summer Olympics,1972,AUS,Australia,8,7,2,17,AUS,3955.22430403017,13177000.0,3890.0,0.864,,AUS,1.4598214285714286,2.8173719376391984,3.1181058495821725,2.991662034463591,1.2185761957730812,,,,
1972 Summer Olympics,1972,SWE,Sweden,4,6,6,16,SWE,6018.39052977191,8122300.0,5670.0,0.808,,,,,,,,6.09442491210447,5.920408163265306,6.064881565396498,
1972 Summer Olympics,1972,ROU,Romania,3,6,7,16,ROU,,20657957.0,,0.709,,ROU,1.881260096930533,3.164154103852596,3.438902743142145,3.203225806451613,2.371152154793316,3.7937999060591827,3.8159806295399514,3.7754607177497577,
1972 Summer Olympics,1972,FRA,France,2,4,7,13,FRA,3809.09946046394,52962356.0,3630.0,0.79,,,,,,,,4.4672897196261685,4.468474576271187,4.833667334669339,
1972 Summer Olympics,1972,KEN,Kenya,2,3,4,9,KEN,172.642044778441,12206060.0,190.0,0.48,,KEN,1.904153354632588,2.5691318327974275,3.0707892595606183,2.9085850556438793,2.2716568544995797,,,,
1972 Summer Olympics,1972,CUB,Cuba,3,1,4,8,CUB,891.631749208781,9123891.0,840.0,0.684,,,,,,,,,,,
1972 Summer Olympics,1972,FIN,Finland,3,1,4,8,FIN,3177.9287929756,4639657.0,3170.0,0.811,,,,,,,,6.45995995995996,5.789180990899899,6.75050505050505,
1972 Summer Olympics,1972,TCH,Czechoslovakia,2,4,2,8,CZE,,9867632.0,,0.748,,CZE,1.6272040302267003,2.8493265993265995,3.0271186440677966,2.7577276524644945,2.0455696202531644,4.254275092936803,3.6559877955758964,3.7780320366132725,
1972 Summer Olympics,1972,NED,Netherlands,3,1,1,5,NLD,4110.49164551948,13328593.0,3770.0,0.847,,NLD,1.3879443585780527,2.870741482965932,3.0476431829700963,3.092085614733698,1.5601249349297241,5.708421498095641,5.1921754084264835,5.350794332331473,
1972 Summer Olympics,1972,YUG,Yugoslavia,2,1,2,5,SRB,,7252012.0,,0.689,,SRB,1.8338192419825072,3.05424769703173,3.392378990731205,2.956813819577735,2.0981404958677685,3.745704467353952,3.933502538071066,3.8753154972236246,30.715510522213563
1972 Summer Olympics,1972,PRK,Democratic People's Republic of Korea,1,1,3,5,PRK,,15975069.0,,,,,,,,,,,,,
1972 Summer Olympics,1972,CAN,Canada,0,2,3,5,CAN,5106.73708049128,22218463.0,5010.0,0.861,,CAN,1.5049776007964162,2.5868591338974616,2.9243404678944747,2.943504230960677,1.339223494275759,,,,
1972 Summer Olympics,1972,NOR,Norway,2,1,1,4,NOR,4413.57569168528,3933004.0,4230.0,0.845,,,,,,,,6.600687622789784,5.694581280788177,6.33037037037037,
1972 Summer Olympics,1972,NZL,New Zealand,1,1,1,3,NZL,3294.64894268304,2903900.0,3000.0,0.812,,NZL,1.4049751243781095,2.4485219164118246,2.90216271884655,3.22820763956905,1.2267839687194526,,,,
1972 Summer Olympics,1972,SUI,Switzerland,0,3,0,3,CHE,5884.77524107186,6260956.0,5510.0,0.85,,,,,,,,5.652920962199313,5.746276322547509,6.14964964964965,
1972 Summer Olympics,1972,IRI,Islamic Republic of Iran,0,2,1,3,IRN,554.748034126016,30921179.0,530.0,0.613,,IRN,1.8516042780748663,2.584956346541303,2.70260989010989,3.1622162883845126,2.3410169491525425,,,,
1972 Summer Olympics,1972,AUT,Austria,0,1,2,3,AUT,2912.59577111524,7544201.0,2750.0,0.823,,,,,,,,5.0682122157824345,5.0572868927589365,6.0885675553547225,
1972 Summer Olympics,1972,COL,Colombia,0,1,2,3,COL,397.41211740514,21819563.0,410.0,0.614,,COL,1.9546052631578947,3.1171052631578946,3.3046052631578946,2.9,2.0657894736842106,,,,
1972 Summer Olympics,1972,UGA,Uganda,1,1,0,2,UGA,136.964736487473,10885796.0,,0.329,,,,,,,,,,,
1972 Summer Olympics,1972,BEL,Belgium,0,2,0,2,BEL,3831.63189999433,9711115.0,3640.0,0.814,,,,,,,,4.81121099947118,4.993802816901408,4.38751345532831,
1972 Summer Olympics,1972,GRE,Greece,0,2,0,2,GRC,1873.25412773592,8888628.0,1960.0,0.762,,GRC,1.9158249158249159,3.346316680779001,3.4352243861134633,2.578333333333333,2.240101095197978,3.640124902419984,4.794975688816856,6.288095238095238,
1972 Summer Olympics,1972,BRA,Brazil,0,0,2,2,BRA,583.492034946156,100146797.0,590.0,0.62,,BRA,1.9335260115606936,3.2901162790697676,3.5303995367689636,2.2536106296938185,1.7263411693791442,,,,
1972 Summer Olympics,1972,ETH,Ethiopia,0,0,2,2,ETH,119.839997124757,29374608.0,120.0,0.286,,ETH,1.8809135399673735,2.1934156378600824,2.9891500904159134,2.8101059494702527,2.544995794785534,,,,
1972 Summer Olympics,1972,DEN,Denmark,1,0,0,1,DNK,4653.95587889115,4991596.0,4310.0,0.839,,,,,,,,6.992656875834446,6.183535762483131,7.130670277589709,
1972 Summer Olympics,1972,ARG,Argentina,0,1,0,1,ARG,1409.37097316211,24644328.0,1470.0,0.724,,ARG,1.7930672268907564,2.93502538071066,3.2577639751552794,2.5734265734265733,2.09853249475891,,,,
1972 Summer Olympics,1972,LBN,Lebanon,0,1,0,1,,3089.59648226753,1032671994.0,3022.03501360792,,,,,,,,,,,,
1972 Summer Olympics,1972,LBN,Lebanon,0,1,0,1,,3089.59648226753,1032671994.0,164.134609158572,,,,,,,,,,,,
1972 Summer Olympics,1972,LBN,Lebanon,0,1,0,1,,3089.59648226753,1032671994.0,285.450258061102,,,,,,,,,,,,
1972 Summer Olympics,1972,LBN,Lebanon,0,1,0,1,,3089.59648226753,155206976.0,3022.03501360792,,,,,,,,,,,,
1972 Summer Olympics,1972,LBN,Lebanon,0,1,0,1,,3089.59648226753,155206976.0,164.134609158572,,,,,,,,,,,,
